-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,1.48,1.98,-0.00
-0.00,-0.00,17.03,17.53,14.25
-0.00,-0.00,23.34,20.38,18.50
-0.00,-0.00,21.87,20.26,19.06
-0.00,-0.00,22.68,19.75,19.42
-0.00,-0.00,21.73,18.89,18.95
-0.00,-0.00,21.56,17.91,18.36
-0.00,-0.00,22.49,17.78,18.66
-0.00,-0.00,21.31,16.42,17.58
-0.00,-0.00,19.70,15.14,16.63
-0.00,-0.00,21.95,15.49,17.15
-0.00,-0.00,20.60,14.52,16.40
-0.00,-0.00,19.95,13.22,15.31
-0.00,-0.00,19.62,11.99,14.24
-0.00,-0.00,17.79,10.18,12.86
-0.00,-0.00,16.66,8.92,12.11
-0.00,-0.00,15.54,6.62,10.51
-0.00,-0.00,13.49,0.90,4.43
-0.00,-0.00,9.99,-0.00,-0.00
-0.00,-0.00,9.61,-0.00,-0.00
-0.00,-0.00,13.96,3.19,6.71
-0.00,-0.00,17.84,8.30,11.54
-0.00,-0.00,18.06,9.70,12.21
-0.00,-0.00,19.76,11.29,13.35
-0.00,-0.00,21.03,12.30,14.27
-0.00,-0.00,21.78,12.61,14.62
-0.00,-0.00,20.30,11.97,13.68
-0.00,-0.00,21.15,12.31,13.92
-0.00,-0.00,21.66,12.73,14.19
-0.00,-0.00,20.68,12.52,13.58
1.29,1.29,20.70,13.17,14.29
2.45,2.45,20.69,15.72,17.06
8.65,8.65,18.66,20.78,22.52
12.86,12.86,21.43,37.03,37.47
13.01,13.01,33.43,59.46,62.93
9.06,9.06,31.62,73.67,69.25
9.90,9.90,31.98,73.34,68.44
10.63,10.63,30.64,71.60,69.08
9.97,9.97,31.68,74.20,67.58
11.30,11.30,33.37,73.62,67.04
16.05,16.05,32.92,73.00,67.23
15.87,15.87,31.13,74.06,66.30
13.80,13.80,31.46,73.09,66.77
13.79,13.79,33.32,73.50,67.21
8.56,8.56,32.87,73.84,66.98
8.02,8.02,32.34,74.24,67.97
5.01,5.01,34.52,74.22,68.41
7.18,7.18,34.66,74.62,69.46
8.38,8.38,34.00,72.63,70.38
9.15,9.15,31.54,72.59,71.06
10.10,10.10,30.55,73.41,72.38
8.11,8.11,29.04,72.74,72.50
7.61,7.61,29.68,74.57,70.11
5.93,5.93,31.08,76.18,69.22
8.07,8.07,32.56,75.90,67.85
8.26,8.26,30.43,75.83,68.22
2.17,2.17,28.30,71.96,71.75
4.17,4.17,29.13,72.73,72.30
4.92,4.92,29.66,68.84,71.83
4.99,4.99,29.66,65.11,72.76
5.36,5.36,29.89,63.80,73.23
3.23,3.23,30.69,64.78,73.57
3.87,3.87,30.76,63.01,74.19
4.57,4.57,32.94,63.28,73.37
3.65,3.65,32.99,62.90,74.70
3.55,3.55,32.24,62.52,75.26
4.88,4.88,31.16,60.46,76.11
4.40,4.40,30.66,58.32,77.07
3.69,3.69,30.55,56.98,78.09
3.11,3.11,30.00,56.68,77.90
5.04,5.04,31.18,58.04,77.72
3.98,3.98,31.47,65.56,73.58
3.31,3.31,31.46,72.81,69.24
3.86,3.86,32.80,74.06,68.40
6.29,6.29,32.10,75.01,67.08
9.90,9.90,30.66,77.21,65.31
9.36,9.36,30.04,77.67,62.28
9.47,9.47,29.45,79.16,64.40
8.43,8.43,31.24,80.10,64.93
7.98,7.98,30.99,78.68,62.96
8.67,8.67,31.63,78.34,63.31
9.26,9.26,32.34,79.23,63.89
8.15,8.15,31.74,78.01,63.54
8.34,8.34,29.84,79.54,61.83
8.92,8.92,28.84,79.14,63.55
8.94,8.94,28.12,78.38,64.33
9.57,9.57,28.69,80.01,64.10
10.26,10.26,27.89,78.20,62.46
11.98,11.98,28.50,77.86,64.01
12.92,12.92,29.15,78.52,61.70
15.21,15.21,30.12,76.54,63.09
18.24,18.24,26.83,77.70,65.38
22.11,22.11,29.94,77.97,67.60
18.75,18.75,31.50,75.79,68.68
19.33,19.33,32.35,72.85,70.04
18.94,18.94,31.52,71.08,71.73
19.13,19.13,31.49,66.89,71.99
18.40,18.40,31.76,65.45,73.00
17.24,17.24,33.36,60.31,74.47
15.40,15.40,32.03,56.82,75.44
15.19,15.19,28.87,59.43,75.88
14.15,14.15,30.57,58.28,76.25
16.25,16.25,34.24,58.64,76.45
16.89,16.89,33.41,58.39,76.61
15.46,15.46,32.14,59.02,76.34
17.09,17.09,33.99,58.50,76.09
19.32,19.32,35.10,54.98,75.16
15.07,15.07,33.95,69.74,71.91
10.45,10.45,33.06,73.73,70.08
7.40,7.40,33.33,74.65,69.87
6.62,6.62,34.43,73.23,71.05
9.41,9.41,31.17,70.62,66.94
14.35,14.35,29.31,74.88,64.55
16.83,16.83,30.53,75.17,63.66
22.40,22.40,32.08,74.24,64.79
20.82,20.82,31.79,74.89,65.59
