12.29,12.29,10.04,2.05,15.11
20.10,20.10,22.59,15.23,32.26
20.44,20.44,31.07,26.29,42.03
20.30,20.30,32.98,28.61,43.72
18.85,18.85,33.31,28.29,44.30
19.16,19.16,33.21,26.67,42.78
18.74,18.74,33.77,27.59,43.34
17.56,17.56,35.25,28.43,42.06
18.65,18.65,34.46,27.74,43.78
17.79,17.79,36.57,28.28,42.89
18.26,18.26,36.60,29.44,45.65
19.19,19.19,37.35,30.65,46.65
18.83,18.83,37.72,31.03,50.18
17.06,17.06,39.02,30.47,51.18
16.77,16.77,38.80,31.12,53.52
16.78,16.78,39.93,32.63,54.12
16.26,16.26,38.50,32.11,56.20
14.73,14.73,39.61,32.70,56.56
15.08,15.08,39.07,33.30,58.23
14.86,14.86,38.93,33.33,58.32
14.97,14.97,37.30,33.05,59.60
15.12,15.12,35.70,32.69,59.33
14.34,14.34,33.11,32.08,60.71
14.30,14.30,30.73,30.86,60.45
16.71,16.71,29.37,29.50,62.14
16.72,16.72,25.87,27.06,62.22
17.43,17.43,25.39,27.60,64.01
17.89,17.89,27.00,24.68,64.76
17.88,17.88,27.48,24.25,66.40
18.45,18.45,22.84,20.69,66.51
19.35,19.35,23.79,22.67,68.36
19.13,19.13,22.66,18.68,68.58
19.79,19.79,25.59,19.45,69.82
19.53,19.53,22.69,17.46,69.69
18.42,18.42,23.66,18.72,70.79
17.88,17.88,22.14,19.68,70.19
17.90,17.90,31.08,20.74,70.18
17.60,17.60,32.73,19.80,69.92
17.59,17.59,24.46,15.72,70.36
17.78,17.78,30.88,18.01,69.71
18.16,18.16,28.93,17.88,70.11
17.15,17.15,31.52,22.70,69.67
17.06,17.06,26.03,13.10,70.94
15.33,15.33,31.63,17.54,70.62
16.03,16.03,27.72,20.00,71.32
15.83,15.83,24.88,18.50,71.43
13.14,13.14,27.45,15.53,71.96
15.69,15.69,30.10,19.78,71.67
14.43,14.43,29.39,21.70,71.80
16.16,16.16,25.15,18.55,71.72
14.53,14.53,35.39,25.69,71.73
15.51,15.51,25.17,22.16,70.89
18.18,18.18,22.61,17.80,70.40
17.39,17.39,26.64,20.39,70.25
15.19,15.19,22.20,22.48,70.21
15.97,15.97,28.56,26.36,68.80
15.71,15.71,21.34,23.49,68.87
15.19,15.19,25.42,26.96,68.45
16.44,16.44,27.95,26.31,69.11
15.79,15.79,19.91,20.13,68.05
16.21,16.21,24.06,24.25,69.48
17.11,17.11,25.47,22.95,69.39
16.98,16.98,22.14,21.90,68.66
17.66,17.66,22.97,24.93,68.50
19.21,19.21,22.82,24.07,69.29
19.43,19.43,23.51,20.87,68.48
19.11,19.11,21.64,21.87,69.38
19.06,19.06,21.17,20.60,68.77
19.18,19.18,20.29,20.43,70.23
18.94,18.94,19.87,24.36,70.23
18.30,18.30,23.79,27.71,70.36
17.48,17.48,21.39,19.48,69.32
17.77,17.77,19.49,24.47,70.52
16.77,16.77,19.79,21.53,69.95
17.53,17.53,19.52,24.71,69.08
17.32,17.32,22.17,26.80,69.23
16.40,16.40,19.66,21.44,69.07
17.33,17.33,19.51,22.41,67.82
16.00,16.00,18.62,21.36,68.50
16.89,16.89,21.70,21.16,68.00
16.70,16.70,19.31,17.84,67.62
15.49,15.49,19.33,23.05,67.76
15.77,15.77,18.46,25.61,67.62
16.61,16.61,18.31,13.28,67.93
15.68,15.68,18.96,21.92,68.20
16.34,16.34,22.82,22.87,68.14
17.35,17.35,16.91,19.00,68.13
17.44,17.44,25.14,25.78,67.49
17.52,17.52,22.51,22.57,66.91
16.09,16.09,24.14,28.72,66.49
17.52,17.52,18.53,24.64,66.40
16.93,16.93,18.97,21.78,65.95
17.07,17.07,18.41,24.17,66.22
18.36,18.36,17.08,20.70,66.31
17.84,17.84,25.70,22.75,66.25
17.75,17.75,24.06,25.72,66.07
19.55,19.55,22.17,23.39,66.48
18.33,18.33,20.49,14.37,66.61
20.88,20.88,25.02,23.44,66.58
20.55,20.55,20.14,17.27,65.18
20.10,20.10,21.94,24.21,65.71
