0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.57,0.57,1.52,-0.00,-0.00
0.64,0.64,5.48,4.85,5.22
2.46,2.46,17.60,21.31,20.93
7.92,7.92,23.58,33.22,30.31
12.85,12.85,38.12,41.34,40.85
14.06,14.06,56.56,68.81,60.66
10.85,10.85,65.16,82.38,65.39
11.57,11.57,56.60,84.91,67.32
18.92,18.92,49.01,83.67,66.79
23.06,23.06,46.02,83.30,65.63
25.05,25.05,46.61,83.09,64.74
24.58,24.58,46.19,83.20,63.92
24.19,24.19,46.01,84.23,62.95
24.38,24.38,42.95,85.97,63.94
24.40,24.40,44.13,85.11,65.82
24.97,24.97,47.45,85.61,65.89
25.04,25.04,43.01,84.17,67.02
24.99,24.99,38.33,83.96,65.37
21.68,21.68,47.88,84.97,62.88
15.87,15.87,45.78,85.07,61.80
13.99,13.99,49.53,83.23,61.50
12.48,12.48,52.38,84.69,65.87
16.64,16.64,53.33,86.07,63.96
20.58,20.58,55.71,86.50,63.53
22.47,22.47,53.16,85.48,61.39
22.10,22.10,48.97,84.80,61.27
21.14,21.14,45.04,84.87,59.10
18.21,18.21,38.90,84.68,58.09
11.44,11.44,34.83,81.78,50.90
7.78,7.78,33.25,79.72,39.98
7.78,7.78,32.32,74.04,33.68
6.64,6.64,29.29,70.50,30.80
5.29,5.29,33.76,67.53,28.22
4.23,4.23,23.10,64.07,27.62
8.41,8.41,34.15,59.21,33.52
16.79,16.79,59.69,53.90,63.74
12.11,12.11,67.90,41.53,73.23
11.63,11.63,58.94,42.50,72.84
14.47,14.47,50.55,38.96,75.90
19.37,19.37,48.08,37.17,77.39
21.43,21.43,51.21,36.12,77.89
20.59,20.59,50.29,36.12,73.43
19.95,19.95,51.61,38.83,67.34
24.75,24.75,55.35,45.96,70.43
18.85,18.85,51.41,41.93,62.94
