4.10,4.10,1.14,0.75,7.52
14.78,14.78,18.85,19.36,19.74
21.58,21.58,25.57,22.25,30.56
25.84,25.84,25.24,20.83,54.42
25.81,25.81,28.07,20.84,67.17
25.64,25.64,28.11,22.81,72.81
26.18,26.18,27.58,24.91,74.37
28.48,28.48,32.76,29.08,75.34
30.78,30.78,30.71,26.69,74.26
32.12,32.12,31.27,24.99,74.09
34.89,34.89,30.68,23.99,72.31
35.69,35.69,30.51,22.30,71.86
35.92,35.92,30.78,22.55,70.01
37.50,37.50,31.78,22.84,68.72
37.81,37.81,30.20,21.41,70.17
38.35,38.35,29.95,19.20,70.34
37.09,37.09,30.13,22.51,70.88
38.10,38.10,31.61,20.01,70.39
35.51,35.51,28.77,25.00,69.51
35.59,35.59,28.18,23.96,70.08
36.08,36.08,28.72,23.08,69.83
34.87,34.87,27.74,17.05,69.48
34.84,34.84,27.88,18.06,69.15
35.22,35.22,28.71,22.28,68.30
35.04,35.04,28.21,16.98,67.03
36.00,36.00,28.69,20.65,65.34
35.98,35.98,26.96,19.30,66.00
32.79,32.79,24.45,17.24,65.62
33.45,33.45,24.77,18.50,65.55
33.04,33.04,25.01,19.88,69.01
33.97,33.97,26.51,21.71,70.10
35.53,35.53,25.81,17.98,70.06
35.27,35.27,24.17,20.53,70.33
36.87,36.87,24.62,18.24,68.49
38.58,38.58,27.89,16.77,67.90
36.33,36.33,25.29,19.87,66.60
36.30,36.30,23.40,16.14,65.46
35.26,35.26,25.02,15.66,65.81
35.23,35.23,25.39,18.15,65.88
35.79,35.79,24.04,15.42,67.32
36.42,36.42,25.52,18.82,67.07
35.54,35.54,23.41,17.99,64.57
35.47,35.47,23.87,19.77,64.64
35.03,35.03,24.28,18.70,65.03
35.14,35.14,26.10,20.16,63.27
36.91,36.91,28.06,18.94,64.36
34.08,34.08,27.45,20.52,63.55
37.26,37.26,26.85,19.65,63.41
34.98,34.98,25.80,17.60,63.23
34.47,34.47,23.45,18.88,63.19
33.83,33.83,24.51,18.31,63.44
35.64,35.64,25.52,17.57,63.65
36.14,36.14,26.78,18.91,65.56
36.34,36.34,26.44,15.12,65.30
36.60,36.60,30.29,20.07,65.71
35.95,35.95,24.92,19.26,65.09
36.17,36.17,24.34,20.15,62.44
35.23,35.23,25.88,19.30,63.60
35.85,35.85,27.75,22.28,61.77
38.65,38.65,25.60,19.93,61.58
37.29,37.29,24.24,21.39,62.31
39.04,39.04,25.69,20.50,62.10
40.03,40.03,27.19,23.56,63.57
41.66,41.66,31.51,22.89,61.34
32.98,32.98,21.74,14.26,60.43
34.14,34.14,22.51,14.11,60.24
33.48,33.48,23.96,11.22,58.62
28.96,28.96,29.67,9.90,57.12
17.60,17.60,34.59,14.48,55.87
11.57,11.57,42.43,22.30,54.19
9.07,9.07,53.73,33.28,61.69
9.82,9.82,49.83,31.40,61.14
10.71,10.71,46.06,33.59,64.17
10.90,10.90,43.37,31.38,67.02
13.29,13.29,42.34,28.70,70.75
17.22,17.22,45.40,27.88,71.64
16.52,16.52,46.65,34.04,72.77
18.86,18.86,47.67,36.30,72.15
19.09,19.09,48.41,36.89,73.11
18.62,18.62,47.12,37.13,70.84
19.62,19.62,48.45,42.49,70.91
19.38,19.38,47.40,34.89,70.67
20.80,20.80,48.51,39.99,72.24
21.92,21.92,47.70,40.34,71.96
23.09,23.09,45.68,36.42,72.16
24.90,24.90,45.74,42.40,67.96
26.94,26.94,45.26,37.18,67.62
27.37,27.37,43.66,37.70,65.80
29.54,29.54,43.98,39.31,68.86
28.72,28.72,42.71,39.78,70.50
26.65,26.65,42.88,37.43,69.20
26.28,26.28,41.03,38.83,68.33
28.14,28.14,39.77,37.68,68.50
29.63,29.63,41.77,38.01,65.32
30.25,30.25,40.07,35.29,68.25
31.61,31.61,38.65,35.63,66.49
30.29,30.29,37.05,30.44,68.91
31.22,31.22,35.40,32.64,67.58
29.43,29.43,34.78,28.94,69.97
29.99,29.99,34.97,30.37,68.17
30.42,30.42,36.83,36.51,70.69
32.63,32.63,34.71,37.76,69.17
31.48,31.48,34.05,36.88,69.88
34.95,34.95,36.12,37.78,67.24
33.17,33.17,35.44,37.20,67.15
32.57,32.57,34.59,32.38,65.80
33.58,33.58,32.82,33.63,67.62
31.33,31.33,30.32,32.97,67.64
30.92,30.92,29.93,30.19,68.92
31.40,31.40,30.65,30.66,70.19
29.33,29.33,29.35,31.36,69.45
30.13,30.13,27.63,31.45,69.17
28.79,28.79,26.73,31.26,68.02
28.57,28.57,29.50,30.58,67.25
27.53,27.53,30.36,33.30,66.80
29.17,29.17,28.32,28.79,66.20
30.47,30.47,26.23,25.08,66.68
31.79,31.79,32.62,29.44,66.08
30.08,30.08,31.74,31.54,65.65
30.97,30.97,31.06,29.59,64.95
32.31,32.31,28.18,27.93,63.83
30.93,30.93,26.95,26.88,66.70
29.93,29.93,26.11,25.27,66.84
28.06,28.06,29.10,28.79,67.52
28.87,28.87,26.68,25.20,66.24
29.22,29.22,27.82,26.93,68.42
31.18,31.18,26.57,28.26,66.22
31.38,31.38,26.96,25.17,66.15
31.12,31.12,28.25,27.48,64.20
31.49,31.49,28.15,25.83,65.25
32.65,32.65,27.52,27.17,64.37
32.21,32.21,28.71,29.29,63.10
32.49,32.49,30.02,30.23,57.81
33.21,33.21,24.85,27.03,58.55
32.57,32.57,28.02,29.08,59.80
34.32,34.32,29.64,29.78,59.86
33.88,33.88,29.66,28.41,58.97
34.31,34.31,29.85,29.56,56.26
34.19,34.19,27.96,24.07,52.22
31.55,31.55,23.30,25.65,50.60
29.36,29.36,22.45,21.98,56.77
29.07,29.07,23.02,24.16,65.53
27.15,27.15,15.95,23.86,67.97
26.83,26.83,17.79,21.51,71.32
30.11,30.11,19.38,25.86,71.43
31.41,31.41,22.66,26.50,73.68
33.94,33.94,20.25,22.35,73.58
34.99,34.99,21.87,22.18,72.98
34.71,34.71,21.34,24.50,72.84
35.61,35.61,22.16,21.19,71.97
38.55,38.55,21.45,25.34,71.94
40.23,40.23,23.46,24.31,71.88
41.92,41.92,24.07,27.37,71.72
39.27,39.27,22.98,23.43,70.79
37.51,37.51,22.34,23.94,71.71
35.84,35.84,21.59,24.82,70.47
35.23,35.23,22.82,23.65,71.09
34.21,34.21,23.16,21.41,71.23
32.78,32.78,22.50,21.60,72.83
30.60,30.60,22.48,21.15,72.63
29.78,29.78,22.29,22.24,72.13
31.40,31.40,22.08,22.35,70.18
32.60,32.60,24.31,22.00,68.64
31.93,31.93,24.50,20.16,64.81
32.57,32.57,22.97,20.92,63.72
32.66,32.66,20.90,16.60,62.46
32.82,32.82,20.95,15.84,63.82
34.73,34.73,22.68,16.99,66.06
36.05,36.05,23.93,18.71,67.60
36.51,36.51,24.84,17.75,66.98
36.47,36.47,25.40,21.41,65.19
37.08,37.08,26.67,22.26,64.58
35.68,35.68,23.73,22.84,63.67
36.34,36.34,22.92,18.26,60.88
36.33,36.33,22.97,18.84,60.19
36.06,36.06,28.63,24.47,62.82
35.74,35.74,26.32,23.03,62.73
38.08,38.08,25.01,22.18,63.82
37.03,37.03,24.83,18.55,65.28
35.15,35.15,24.25,19.25,64.48
34.92,34.92,25.47,21.11,62.84
34.90,34.90,26.97,19.12,60.54
35.45,35.45,23.03,16.48,61.51
35.38,35.38,27.97,19.77,62.29
37.99,37.99,28.16,19.01,59.50
36.32,36.32,26.10,18.93,59.76
37.19,37.19,27.27,18.81,59.67
37.60,37.60,27.82,19.05,60.27
35.30,35.30,27.59,19.81,59.32
35.50,35.50,26.58,16.28,59.67
36.71,36.71,29.53,20.71,59.30
